;N° de factura;Fecha de factura;ID Cliente;País;Cantidad;Monto
13279;555818;6/7/2021 11:59:00;13784.0;United Kingdom;60;255.96
13280;553768;5/19/2021 10:47:00;;United Kingdom;128;817.65
13281;568391;9/27/2021 10:09:00;17788.0;United Kingdom;208;1101.20
13282;557019;6/16/2021 12:45:00;15907.0;United Kingdom;99;278.34
13283;566567;9/13/2021 12:37:00;16161.0;United Kingdom;139;303.65
13284;557120;6/16/2021 17:12:00;15669.0;United Kingdom;126;235.94
13285;566766;9/14/2021 17:51:00;;United Kingdom;-117;0.00
13286;553781;5/19/2021 10:54:00;16008.0;United Kingdom;75;139.15
13287;544445;2/20/2021 10:56:00;16746.0;United Kingdom;200;560.15
13288;573424;10/31/2021 10:05:00;12720.0;Germany;154;76.96
13289;576053;11/13/2021 14:53:00;16726.0;United Kingdom;436;586.83
13290;562455;8/5/2021 10:32:00;18097.0;United Kingdom;210;320.30
13291;561220;7/26/2021 9:20:00;17734.0;United Kingdom;277;427.23
13292;561049;7/24/2021 13:03:00;12864.0;United Kingdom;216;147.12
13293;559988;7/14/2021 12:17:00;15402.0;United Kingdom;263;185.78
13294;547038;3/20/2021 10:51:00;15703.0;United Kingdom;66;211.50
13295;550526;4/19/2021 10:40:00;14309.0;United Kingdom;155;347.49
13296;561864;7/31/2021 10:43:00;13217.0;United Kingdom;144;396.96
13297;571294;10/16/2021 16:09:00;16987.0;United Kingdom;115;369.27
13298;546753;3/16/2021 13:00:00;16383.0;United Kingdom;298;309.46
13299;C538698;12/14/2020 10:21:00;13329.0;United Kingdom;-24;-13.20
13300;546851;3/17/2021 13:23:00;12480.0;Germany;395;771.02
13301;543383;2/7/2021 16:23:00;;United Kingdom;1;7.95
13302;541657;1/20/2021 12:11:00;16321.0;Australia;21;87.75
13303;537045;12/5/2020 10:54:00;15038.0;United Kingdom;46;126.43
13304;572095;10/20/2021 15:15:00;15511.0;United Kingdom;39;119.25
13305;C575055;11/8/2021 12:22:00;14329.0;United Kingdom;-2;-39.90
13306;575620;11/10/2021 13:01:00;17573.0;United Kingdom;125;198.39
13307;567143;9/16/2021 15:02:00;;United Kingdom;-14;0.00
13308;553850;5/19/2021 12:59:00;18075.0;United Kingdom;50;141.54
13309;567058;9/16/2021 11:40:00;;United Kingdom;-12;0.00
13310;555637;6/6/2021 12:47:00;12535.0;France;115;371.45
13311;564485;8/25/2021 13:54:00;16429.0;United Kingdom;9;284.55
13312;573078;10/27/2021 14:13:00;12839.0;United Kingdom;242;387.80
13313;C578282;11/23/2021 13:54:00;17841.0;United Kingdom;-1;-4.25
13314;552278;5/8/2021 12:36:00;15059.0;United Kingdom;98;199.11
13315;564735;8/28/2021 13:35:00;15856.0;United Kingdom;632;627.64
13316;556494;6/12/2021 14:57:00;17802.0;United Kingdom;332;532.22
13317;551736;5/4/2021 10:47:00;17443.0;Canada;504;534.24
13318;572764;10/26/2021 9:58:00;15110.0;United Kingdom;59;303.85
13319;C554535;5/24/2021 17:36:00;17940.0;United Kingdom;-1;-60.00
13320;577264;11/18/2021 12:32:00;;United Kingdom;3;0.00
13321;568408;9/27/2021 10:40:00;;United Kingdom;504;2162.45
13322;558874;7/4/2021 13:29:00;;United Kingdom;46;90.43
13323;556012;6/8/2021 11:45:00;;United Kingdom;-27;0.00
13324;566282;9/11/2021 14:29:00;15782.0;United Kingdom;644;1638.34
13325;C568584;9/28/2021 10:13:00;15706.0;United Kingdom;-3;-32.40
13326;552254;5/8/2021 10:21:00;16168.0;United Kingdom;76;158.26
13327;574297;11/3/2021 15:54:00;16602.0;United Kingdom;336;528.08
13328;569412;10/4/2021 9:51:00;13650.0;United Kingdom;276;447.62
13329;547035;3/20/2021 10:33:00;13911.0;United Kingdom;208;282.28
13330;576395;11/15/2021 10:38:00;16168.0;United Kingdom;12;61.20
13331;553755;5/19/2021 10:32:00;17457.0;United Kingdom;144;367.20
13332;571228;10/14/2021 14:00:00;15132.0;United Kingdom;36;106.20
13333;554097;5/22/2021 13:01:00;12567.0;France;234;705.21
13334;571300;10/17/2021 8:56:00;14262.0;United Kingdom;182;214.45
13335;569676;10/5/2021 14:12:00;;United Kingdom;13;67.65
13336;549568;4/10/2021 15:09:00;15665.0;United Kingdom;1174;1476.22
13337;555096;5/31/2021 13:32:00;12682.0;France;203;458.84
13338;541998;1/25/2021 10:42:00;12348.0;Finland;601;227.44
13339;C555252;6/1/2021 15:13:00;12987.0;United Kingdom;-2;-13.70
13340;C575035;11/8/2021 11:38:00;15005.0;United Kingdom;-6;-15.28
13341;552314;5/8/2021 16:06:00;14353.0;United Kingdom;64;90.60
13342;576396;11/15/2021 10:41:00;16164.0;United Kingdom;103;242.22
13343;C546501;3/14/2021 11:45:00;12584.0;Italy;-2;-9.90
13344;C572917;10/26/2021 16:33:00;15296.0;United Kingdom;-2;-13.90
13345;556934;6/15/2021 15:43:00;;United Kingdom;1;0.00
13346;548675;4/1/2021 16:39:00;;United Kingdom;-2;0.00
13347;548408;3/31/2021 10:26:00;17438.0;United Kingdom;103;388.45
13348;C579760;11/30/2021 15:05:00;17096.0;United Kingdom;-2;-2.90
13349;C563611;8/18/2021 6:38:00;17340.0;United Kingdom;-4;-5.60
13350;564653;8/26/2021 14:23:00;14776.0;United Kingdom;234;191.10
13351;549896;4/12/2021 15:43:00;;United Kingdom;2;6.70
13352;543646;2/10/2021 19:44:00;17790.0;United Kingdom;54;116.80
13353;571744;10/19/2021 10:43:00;14434.0;United Kingdom;72;169.20
13354;566324;9/12/2021 12:03:00;;United Kingdom;1;0.00
13355;566675;9/14/2021 11:42:00;15105.0;United Kingdom;60;28.68
13356;549981;4/13/2021 15:49:00;16348.0;United Kingdom;151;298.41
13357;C568599;9/28/2021 11:20:00;14395.0;United Kingdom;-2;-15.90
13358;554081;5/22/2021 11:47:00;13227.0;United Kingdom;99;257.70
13359;561689;7/29/2021 9:01:00;15942.0;United Kingdom;232;337.44
13360;566586;9/13/2021 14:23:00;12619.0;Germany;213;199.80
13361;562212;8/3/2021 13:28:00;;United Kingdom;-97;0.00
13362;567298;9/19/2021 12:29:00;12497.0;Germany;1236;1043.10
13363;566629;9/14/2021 10:32:00;15622.0;United Kingdom;285;613.77
13364;559335;7/7/2021 15:57:00;;United Kingdom;72;0.00
13365;561201;7/25/2021 15:08:00;14692.0;United Kingdom;36;111.25
13366;573774;11/1/2021 10:27:00;16029.0;United Kingdom;382;632.30
13367;581497;12/9/2021 10:23:00;;United Kingdom;654;3217.20
13368;549971;4/13/2021 14:25:00;13408.0;United Kingdom;20;33.00
13369;569874;10/6/2021 15:06:00;;United Kingdom;-32;0.00
13370;C579906;12/1/2021 8:46:00;17063.0;United Kingdom;-1;-1.65
13371;576899;11/17/2021 8:49:00;14911.0;EIRE;248;759.48
13372;568217;9/26/2021 9:51:00;;United Kingdom;11;5.33
13373;571249;10/14/2021 16:25:00;;United Kingdom;6;0.00
13374;580513;12/4/2021 13:59:00;14456.0;United Kingdom;534;382.96
13375;567967;9/23/2021 9:39:00;15858.0;United Kingdom;177;153.90
13376;C551712;5/3/2021 15:04:00;13267.0;United Kingdom;-1;-2.95
13377;559308;7/7/2021 13:05:00;13158.0;United Kingdom;194;306.42
13378;565735;9/6/2021 12:25:00;16904.0;United Kingdom;1;15.00
13379;563929;8/21/2021 15:35:00;15031.0;United Kingdom;48;110.96
13380;552977;5/12/2021 14:13:00;18221.0;United Kingdom;123;234.47
13381;548497;3/31/2021 13:43:00;13089.0;United Kingdom;725;1622.41
13382;567983;9/23/2021 11:25:00;15714.0;United Kingdom;66;132.48
13383;564355;8/24/2021 15:12:00;13507.0;United Kingdom;289;394.09
13384;538173;12/10/2020 9:35:00;;United Kingdom;-28;0.00
13385;573488;10/31/2021 11:47:00;;United Kingdom;1;0.00
13386;554776;5/26/2021 11:43:00;14911.0;EIRE;4;5.80
13387;C555364;6/2/2021 14:17:00;14903.0;United Kingdom;-4;-18.40
13388;572341;10/24/2021 10:36:00;;United Kingdom;-82;0.00
13389;556301;6/10/2021 10:18:00;;United Kingdom;-50;0.00
13390;573572;10/31/2021 14:03:00;14527.0;United Kingdom;54;272.67
13391;559542;7/10/2021 13:32:00;17126.0;United Kingdom;446;412.62
13392;561393;7/27/2021 10:10:00;18241.0;United Kingdom;108;165.00
13393;543521;2/9/2021 11:49:00;;United Kingdom;-6;0.00
13394;554939;5/27/2021 13:49:00;15311.0;United Kingdom;328;373.04
13395;C544590;2/21/2021 15:12:00;14744.0;United Kingdom;-1;-8.50
13396;577507;11/20/2021 12:42:00;14710.0;United Kingdom;132;232.09
13397;577472;11/20/2021 11:28:00;14503.0;United Kingdom;484;1051.84
13398;570520;10/11/2021 10:43:00;;United Kingdom;2;0.00
13399;572194;10/21/2021 11:43:00;17832.0;United Kingdom;208;155.37
13400;563358;8/15/2021 14:51:00;17858.0;United Kingdom;65;231.75
13401;537013;12/3/2020 15:40:00;;United Kingdom;-25;0.00
13402;578064;11/22/2021 15:37:00;13238.0;United Kingdom;50;104.00
13403;C543635;2/10/2021 16:33:00;13894.0;United Kingdom;-6;-9.90
13404;553315;5/16/2021 12:03:00;16705.0;United Kingdom;492;1203.32
13405;570269;10/10/2021 10:16:00;17227.0;United Kingdom;205;107.11
13406;548554;4/1/2021 9:19:00;13694.0;United Kingdom;1420;888.20
13407;556892;6/15/2021 12:50:00;17581.0;United Kingdom;52;120.94
13408;547906;3/28/2021 12:13:00;14410.0;United Kingdom;129;215.07
13409;580152;12/2/2021 10:22:00;12364.0;Belgium;502;310.32
13410;574835;11/7/2021 11:31:00;13139.0;United Kingdom;136;407.96
13411;C547889;3/28/2021 10:02:00;14410.0;United Kingdom;-11;-39.15
13412;553544;5/17/2021 15:36:00;;United Kingdom;92;504.42
13413;558869;7/4/2021 12:49:00;;United Kingdom;19;20.95
13414;567424;9/20/2021 11:16:00;16369.0;United Kingdom;304;497.24
13415;538651;12/13/2020 15:07:00;15311.0;United Kingdom;78;280.94
13416;538241;12/10/2020 12:00:00;;United Kingdom;-21;0.00
13417;544779;2/23/2021 12:04:00;13865.0;United Kingdom;42;123.30
13418;572901;10/26/2021 14:54:00;16332.0;United Kingdom;70;132.67
13419;546873;3/17/2021 16:23:00;17591.0;United Kingdom;252;326.04
13420;549278;4/7/2021 13:16:00;16255.0;United Kingdom;195;168.46
13421;580688;12/5/2021 15:38:00;15550.0;United Kingdom;43;142.35
13422;580527;12/4/2021 15:19:00;13736.0;United Kingdom;269;374.37
13423;570094;10/7/2021 11:56:00;16029.0;United Kingdom;2304;4186.08
13424;578786;11/25/2021 12:02:00;13184.0;United Kingdom;125;196.85
13425;565246;9/2/2021 10:27:00;12408.0;Belgium;310;642.28
13426;560568;7/19/2021 14:03:00;13895.0;United Kingdom;248;554.84
13427;580992;12/6/2021 17:04:00;14282.0;United Kingdom;60;87.30
13428;C558468;6/29/2021 15:23:00;17389.0;United Kingdom;-1;-8.50
13429;569935;10/6/2021 17:52:00;;United Kingdom;1;0.00
13430;558841;7/4/2021 11:59:00;12471.0;Germany;1;30.00
13431;574940;11/7/2021 17:21:00;14929.0;United Kingdom;136;223.88
13432;564922;8/31/2021 12:43:00;;United Kingdom;5;0.00
13433;537197;12/5/2020 14:02:00;12647.0;Germany;80;286.50
13434;567975;9/23/2021 10:25:00;17416.0;United Kingdom;320;584.32
13435;559402;7/8/2021 10:49:00;;United Kingdom;-8;0.00
13436;536762;12/2/2020 14:40:00;16186.0;United Kingdom;231;307.68
13437;544607;2/22/2021 10:00:00;13862.0;United Kingdom;169;253.75
13438;551961;5/5/2021 12:39:00;13883.0;United Kingdom;192;386.50
13439;561483;7/27/2021 13:40:00;;United Kingdom;4;0.00
13440;550523;4/19/2021 10:08:00;15594.0;United Kingdom;145;267.91
13441;556486;6/12/2021 13:22:00;17422.0;United Kingdom;688;375.04
13442;559356;7/7/2021 18:29:00;15416.0;United Kingdom;390;869.90
13443;555097;5/31/2021 13:38:00;16333.0;United Kingdom;96;177.60
13444;560731;7/20/2021 14:54:00;16149.0;United Kingdom;168;163.68
13445;567623;9/21/2021 12:50:00;17415.0;United Kingdom;114;507.84
13446;551234;4/27/2021 11:47:00;17450.0;United Kingdom;184;476.40
13447;558125;6/27/2021 10:20:00;16422.0;United Kingdom;656;1112.32
13448;C569944;10/6/2021 18:12:00;17405.0;United Kingdom;-9;-30.23
13449;545994;3/8/2021 13:50:00;12623.0;Germany;191;305.10
13450;545512;3/3/2021 12:00:00;17389.0;United Kingdom;42;124.68
13451;573181;10/28/2021 11:02:00;;United Kingdom;1;2.08
13452;562940;8/11/2021 8:38:00;15498.0;United Kingdom;50;337.50
13453;541979;1/24/2021 14:54:00;14911.0;EIRE;47;282.44
13454;551340;4/27/2021 17:23:00;;United Kingdom;357;1416.36
13455;575299;11/9/2021 12:30:00;14691.0;United Kingdom;100;345.26
13456;556916;6/15/2021 13:35:00;16898.0;United Kingdom;152;203.39
13457;581571;12/9/2021 12:00:00;15311.0;United Kingdom;270;494.60
13458;560601;7/19/2021 17:17:00;16764.0;United Kingdom;95;176.68
13459;569018;9/30/2021 9:25:00;12676.0;Sweden;109;151.68
13460;551143;4/26/2021 13:25:00;13092.0;United Kingdom;26;103.30
13461;559459;7/8/2021 12:53:00;15311.0;United Kingdom;270;454.28
13462;570230;10/9/2021 13:41:00;18088.0;United Kingdom;109;167.67
13463;C540270;1/6/2021 11:40:00;14680.0;United Kingdom;-8;-39.40
13464;C555639;6/6/2021 12:58:00;13458.0;United Kingdom;-4;-18.80
13465;565855;9/7/2021 13:30:00;15114.0;United Kingdom;308;324.96
13466;577027;11/17/2021 12:56:00;12647.0;Germany;132;321.15
13467;537755;12/8/2020 11:31:00;16525.0;United Kingdom;198;411.44
13468;569077;9/30/2021 11:18:00;13092.0;United Kingdom;184;38.08
13469;558371;6/28/2021 15:44:00;;United Kingdom;772;3668.64
13470;543123;2/3/2021 14:08:00;18178.0;United Kingdom;182;333.30
13471;560807;7/21/2021 10:44:00;18143.0;United Kingdom;308;480.18
13472;C538628;12/13/2020 13:09:00;17231.0;United Kingdom;-2;-15.70
13473;548409;3/31/2021 10:27:00;12731.0;France;946;1937.06
13474;546146;3/9/2021 16:41:00;;United Kingdom;-40;0.00
13475;567668;9/21/2021 15:29:00;;United Kingdom;424;1838.53
13476;560602;7/20/2021 8:48:00;13629.0;United Kingdom;222;336.36
13477;C562111;8/2/2021 15:48:00;15125.0;United Kingdom;-1;-3.75
13478;541989;1/25/2021 8:21:00;13615.0;United Kingdom;189;417.69
13479;572772;10/26/2021 10:29:00;17511.0;United Kingdom;1167;1820.89
13480;566294;9/11/2021 15:41:00;15533.0;United Kingdom;150;449.66
13481;553922;5/20/2021 9:24:00;17926.0;United Kingdom;134;211.73
13482;C553536;5/17/2021 15:24:00;14051.0;United Kingdom;-2;-16.30
13483;C576921;11/17/2021 10:51:00;17613.0;United Kingdom;-20;-25.00
13484;560431;7/18/2021 15:23:00;;United Kingdom;1;611.86
13485;578805;11/25/2021 12:57:00;16401.0;United Kingdom;312;396.14
13486;C580686;12/5/2021 15:28:00;15984.0;United Kingdom;-10;-20.70
13487;581202;12/7/2021 18:30:00;;United Kingdom;41;0.00
13488;C551541;5/3/2021 8:49:00;13692.0;United Kingdom;-1;-14.95
13489;552000;5/5/2021 15:56:00;;United Kingdom;325;1118.28
13490;C578803;11/25/2021 12:55:00;16764.0;United Kingdom;-2;-14.45
13491;553488;5/17/2021 12:40:00;18043.0;United Kingdom;74;135.35
13492;577134;11/18/2021 8:56:00;14434.0;United Kingdom;68;340.80
13493;577802;11/21/2021 17:10:00;15132.0;United Kingdom;10;29.50
13494;C553424;5/17/2021 10:31:00;17811.0;United Kingdom;-1;-0.85
13495;579180;11/28/2021 15:09:00;13881.0;United Kingdom;344;621.60
13496;554982;5/29/2021 12:16:00;17152.0;United Kingdom;271;1155.60
13497;577140;11/18/2021 9:10:00;13269.0;United Kingdom;18;55.60
13498;566246;9/11/2021 12:00:00;13941.0;United Kingdom;396;1028.04
13499;C558735;7/1/2021 15:09:00;16700.0;United Kingdom;-1;-12.75
13500;552456;5/9/2021 14:40:00;13999.0;United Kingdom;262;335.64
13501;578364;11/24/2021 10:42:00;13588.0;United Kingdom;187;220.20
13502;555164;6/1/2021 10:24:00;14646.0;Netherlands;1836;3623.20
13503;568065;9/23/2021 13:44:00;16240.0;United Kingdom;935;1824.79
13504;C578355;11/24/2021 10:13:00;14397.0;United Kingdom;-12;-17.10
13505;546739;3/16/2021 12:12:00;17511.0;United Kingdom;2374;3018.34
13506;544281;2/17/2021 12:23:00;12500.0;Germany;303;373.98
13507;C542092;1/25/2021 12:45:00;14389.0;United Kingdom;-8;-12.54
13508;572889;10/26/2021 13:56:00;12748.0;United Kingdom;157;185.35
13509;580996;12/6/2021 17:18:00;14578.0;United Kingdom;240;168.63
13510;556185;6/9/2021 11:40:00;16592.0;United Kingdom;36;30.60
13511;560548;7/19/2021 12:42:00;17867.0;United Kingdom;42;121.38
13512;557011;6/16/2021 11:50:00;16279.0;United Kingdom;156;359.08
13513;558811;7/4/2021 11:11:00;;United Kingdom;42;198.80
13514;542896;2/1/2021 13:50:00;15981.0;United Kingdom;40;270.00
13515;579540;11/30/2021 10:11:00;13658.0;United Kingdom;172;434.80
13516;546393;3/11/2021 14:21:00;;United Kingdom;1;1.95
13517;557957;6/23/2021 19:20:00;13969.0;United Kingdom;253;551.72
13518;537200;12/5/2020 14:17:00;15867.0;United Kingdom;47;112.90
13519;580737;12/6/2021 9:05:00;14140.0;United Kingdom;294;394.06
13520;556831;6/15/2021 11:27:00;13631.0;United Kingdom;20;160.00
13521;578234;11/23/2021 12:22:00;13650.0;United Kingdom;130;298.24
13522;565730;9/6/2021 12:02:00;14715.0;United Kingdom;169;347.30
13523;557123;6/16/2021 17:56:00;15555.0;United Kingdom;194;164.22
13524;544811;2/23/2021 15:53:00;12471.0;Germany;201;388.30
13525;C559348;7/7/2021 17:25:00;16550.0;United Kingdom;-3;-3.65
13526;542367;1/27/2021 12:57:00;;United Kingdom;-30;0.00
13527;543989;2/15/2021 9:52:00;12415.0;Australia;8384;14022.92
13528;C562889;8/10/2021 12:07:00;18172.0;United Kingdom;-2;-7.50
13529;563849;8/19/2021 15:04:00;14772.0;United Kingdom;82;139.26
13530;547701;3/24/2021 16:42:00;;United Kingdom;-7;0.00
13531;566587;9/13/2021 14:30:00;14132.0;United Kingdom;266;347.74
13532;544825;2/24/2021 9:32:00;15606.0;United Kingdom;78;305.70
13533;570472;10/10/2021 16:38:00;;United Kingdom;5;14.10
13534;544406;2/18/2021 13:26:00;16726.0;United Kingdom;310;413.22
13535;578694;11/25/2021 9:40:00;13199.0;United Kingdom;126;234.24
13536;580302;12/2/2021 14:16:00;16103.0;United Kingdom;2;16.50
13537;544459;2/20/2021 13:52:00;17838.0;United Kingdom;490;752.14
13538;560597;7/19/2021 16:54:00;13798.0;United Kingdom;128;326.40
13539;547364;3/22/2021 12:34:00;;United Kingdom;16;29.10
13540;572669;10/25/2021 13:10:00;16549.0;United Kingdom;376;479.40
13541;576776;11/16/2021 13:22:00;;United Kingdom;-240;0.00
13542;543981;2/15/2021 8:18:00;15358.0;United Kingdom;263;367.76
13543;C548914;4/5/2021 9:46:00;12669.0;France;-1;-1136.30
13544;541996;1/25/2021 10:20:00;18075.0;United Kingdom;188;333.08
13545;538669;12/13/2020 16:18:00;12748.0;United Kingdom;1;0.95
13546;548011;3/29/2021 11:14:00;14646.0;Netherlands;11116;15719.56
13547;561119;7/25/2021 12:34:00;17719.0;United Kingdom;71;233.51
13548;579563;11/30/2021 11:41:00;;United Kingdom;36;0.00
13549;538090;12/9/2020 14:48:00;;United Kingdom;-723;0.00
13550;558042;6/24/2021 13:26:00;13870.0;United Kingdom;125;241.47
13551;557307;6/19/2021 14:56:00;14820.0;United Kingdom;87;139.77
13552;574046;11/2/2021 13:19:00;15743.0;United Kingdom;47;137.56
13553;536557;12/1/2020 14:41:00;17841.0;United Kingdom;199;537.38
13554;547022;3/18/2021 15:44:00;17961.0;United Kingdom;16;22.24
13555;546510;3/14/2021 12:17:00;16353.0;United Kingdom;96;175.72
13556;570761;10/12/2021 11:41:00;;United Kingdom;14;65.30
13557;569030;9/30/2021 10:27:00;17450.0;United Kingdom;350;2800.00
13558;560439;7/18/2021 16:08:00;;United Kingdom;1;705.45
13559;549683;4/11/2021 13:24:00;14273.0;United Kingdom;54;112.80
13560;570694;10/12/2021 8:10:00;14911.0;EIRE;47;214.30
13561;C550752;4/20/2021 11:49:00;13089.0;United Kingdom;-1;-3.75
13562;578516;11/24/2021 13:53:00;14591.0;United Kingdom;796;619.84
13563;538101;12/9/2020 15:01:00;15380.0;United Kingdom;78;230.10
13564;577808;11/22/2021 8:28:00;13403.0;United Kingdom;44;75.00
13565;560934;7/22/2021 10:48:00;16722.0;United Kingdom;272;374.28
13566;556884;6/15/2021 12:27:00;;United Kingdom;-61;0.00
13567;571328;10/17/2021 11:27:00;12473.0;Germany;1557;1697.98
13568;541215;1/14/2021 13:42:00;14329.0;United Kingdom;740;1547.58
13569;551835;5/4/2021 13:17:00;17646.0;United Kingdom;128;411.54
13570;C546889;3/17/2021 18:16:00;13971.0;United Kingdom;-8;-12.30
13571;550157;4/14/2021 15:26:00;16393.0;United Kingdom;66;128.25
13572;552766;5/11/2021 11:41:00;;United Kingdom;-56;0.00
13573;559693;7/11/2021 16:21:00;;United Kingdom;936;2421.13
13574;C554302;5/23/2021 14:50:00;12757.0;Portugal;-1;-1241.98
13575;553722;5/18/2021 16:37:00;12999.0;United Kingdom;26;59.10
13576;556797;6/14/2021 14:49:00;17101.0;United Kingdom;158;230.58
13577;576403;11/15/2021 10:56:00;15214.0;United Kingdom;103;108.43
13578;568311;9/26/2021 12:53:00;17287.0;United Kingdom;121;177.89
13579;554798;5/26/2021 12:52:00;15189.0;United Kingdom;284;610.60
13580;549150;4/6/2021 15:32:00;;United Kingdom;-47;0.00
13581;C554536;5/24/2021 17:38:00;16705.0;United Kingdom;-1;-2.10
13582;564302;8/24/2021 12:00:00;15932.0;United Kingdom;338;302.58
13583;571429;10/17/2021 12:50:00;15335.0;United Kingdom;80;173.97
13584;557493;6/20/2021 15:18:00;;United Kingdom;124;520.96
13585;547072;3/20/2021 14:01:00;13592.0;United Kingdom;30;76.72
13586;542720;1/31/2021 14:35:00;12778.0;Netherlands;117;134.48
13587;568713;9/28/2021 16:04:00;13061.0;United Kingdom;107;248.61
13588;551514;4/28/2021 19:53:00;17874.0;United Kingdom;20;94.45
13589;566247;9/11/2021 12:03:00;16107.0;United Kingdom;84;316.60
13590;565805;9/7/2021 10:51:00;18229.0;United Kingdom;186;348.00
13591;580033;12/1/2021 12:18:00;14282.0;United Kingdom;130;270.40
13592;C569978;10/6/2021 19:27:00;13988.0;United Kingdom;-12;-25.20
13593;536769;12/2/2020 14:47:00;17581.0;United Kingdom;375;668.40
13594;563442;8/16/2021 13:25:00;17637.0;United Kingdom;215;338.95
13595;570710;10/12/2021 10:13:00;;United Kingdom;10;0.00
13596;551580;5/3/2021 11:20:00;;United Kingdom;-5;0.00
13597;566969;9/15/2021 19:36:00;15205.0;United Kingdom;182;176.94
13598;552236;5/6/2021 16:29:00;16525.0;United Kingdom;162;529.70
13599;569647;10/5/2021 12:35:00;12415.0;Australia;240;828.00
13600;579008;11/28/2021 9:12:00;17739.0;United Kingdom;166;389.28
13601;548164;3/29/2021 13:44:00;;United Kingdom;85;638.23
13602;546248;3/10/2021 13:46:00;16477.0;United Kingdom;112;214.50
13603;577700;11/21/2021 12:06:00;14449.0;United Kingdom;110;192.40
13604;564363;8/24/2021 16:23:00;15434.0;United Kingdom;238;247.50
13605;574317;11/3/2021 18:49:00;17078.0;United Kingdom;768;370.40
13606;561794;7/29/2021 13:11:00;12921.0;United Kingdom;340;462.91
13607;557068;6/16/2021 15:17:00;13263.0;United Kingdom;48;13.44
